Amount,Company,Item,Item Type,Nutritional Category,Qty,Serving Size
18,Taco Bell,T Bell Cheese Quesadilla,Other,Total Fat,0,4.25 ounces
18,Taco Bell,T Bell Chicken Fajita Wrap Supreme,Fajitas,Protein,0,9 ounces
18,Taco Bell,T Bell Double Bacon & Egg Burrito,Breakfast,Protein,0,6.25 ounces
18,Taco Bell,T Bell Double Decker Taco Supreme,Tacos,Total Fat,0,7 ounces
18,Taco Bell,T Bell Gordita Baja with grilled chicken,Gorditas,Total Fat,0,5.5 ounces
18,Taco Bell,T Bell Gordita Baja with grilled steak,Gorditas,Total Fat,0,5.5 ounces
18,Taco Bell,T Bell Hash Brown Nuggets,Breakfast,Total Fat,0,3.5 ounces
18,Taco Bell,T Bell Mexican Pizza,Other,Protein,0,6.75 ounces
18,Taco Bell,T Bell Nachos,Other,Total Fat,0,3.5 ounces
18,Taco Bell,T Bell Pintos n Cheese,Other,Carbs,0,4.5 ounces
18,Wendys,Wendys Bacon & Cheese Potato,Sides,Total Fat,0,380 grams
18,Wendys,Wendys Breaded Chicken Sandwich,Sandwiches,Total Fat,0,208 grams
18,Wendys,Wendys Jr Cheeseburger Deluxe,Sandwiches,Protein,0,180 grams
19,Arbys,Arbys Arby-Q,Sandwiches,Protein,0,182 grams
19,Arbys,Arbys Arbys Melt with Cheddar,Sandwiches,Protein,0,148 grams
19,Arbys,Arbys Arbys Melt with Cheddar,Sandwiches,Total Fat,0,148 grams
19,Arbys,Arbys Deluxe Baked Potato,Sides,Protein,0,432 grams
19,Arbys,Arbys Large Homestyle Fries,Sides,Total Fat,0,142 grams
19,Arbys,Arbys Nonfat Vanilla Shake,Desserts,Calories from Fat,0,453 grams
19,Arbys,Arbys Snickers Polar Swirl,Desserts,Total Fat,0,329 grams
19,Blimpies,Blimpies Turkey,Sandwiches,Protein,0,235 grams
19,Boston Market,Bos Mkt Chicken Tortilla Soup,Soups,Carbs,0,238 grams
19,Boston Market,Bos Mkt Cole Slaw,Sides,Total Fat,0,184 grams
19,Boston Market,Bos Mkt Meat Loaf Brown Gravy,Other,Carbs,0,198 grams
19,Burger King,BK Cheeseburger,Sandwiches,Total Fat,0,141 grams
19,Burger King,BK Chicken Tenders (8 pieces),Sides,Total Fat,0,123 grams
19,Burger King,BK Croissanwich saus egg cheese,Breakfast,Protein,0,153 grams
19,Burger King,BK Double Bacon Cheeseburger,Sandwiches,Saturated Fat,0,215 grams
19,Burger King,BK Hamburger,Sandwiches,Protein,0,125 grams
19,Dairy Queen,DQ DQ Ultimate Burger,Sandwiches,Saturated Fat,0,269 grams
19,Dairy Queen,DQ Hot Dog,Other,Carbs,0,99 grams
19,Dairy Queen,DQ Md ChocChip Cookie Dough,Desserts,Saturated Fat,0,439 grams
19,Dairy Queen,DQ Medium Chocolate Malt,Desserts,Protein,0,567 grams
19,Dairy Queen,DQ Vanilla Soft Serve,Desserts,Sugars,0,94 grams
19,Hardees,Hardees Chicken Thigh,Other,Protein,0,121 grams
19,Hardees,Hardees Sausage-Egg Biscuit,Breakfast,Protein,0,156 grams
19,KFC,KFC Spicy Buffalo Strips,Chicken,Total Fat,0,120 grams
19,McDonalds,McD Bacon Egg & Cheese Biscuit,Breakfast,Protein,0,5.1 oz (145 g)
19,McDonalds,McD Double Quarter Pounder with Cheese,Sandwiches,Saturated Fat,0,9.9 oz (280 g)
19,McDonalds,McD Fruit n Yogurt Parfait (without granola),Desserts,Sugars,0,5 oz (142 g)
19,McDonalds,McD McDonaldland Chocolate Chip Cookies,Desserts,Sugars,0,2 oz (56 g)
19,Papa Johns,Pa Johns Original Crust All The Meats,Pizza,Protein,0,158 grams
19,Papa Johns,Pa Johns Original Crust All The Meats,Pizza,Total Fat,0,158 grams
19,Papa Johns,Pa Johns Thin Crust All The Meats Pizza,Pizza,Protein,0,135 grams
19,Pizza Hut,P Hut Cavatini Supreme Pasta,Other,Total Fat,0,396 grams
19,Pizza Hut,P Hut Sicilian Meat Lovers Pizza,Pizza,Total Fat,0,133 grams
19,Pizza Hut,P Hut Stuffed Crust Cheese Pizza,Pizza,Total Fat,0,162 grams
19,Pizza Hut,P Hut Stuffed Crust Pepperoni Pizza,Pizza,Total Fat,0,164 grams
19,Pizza Hut,P Hut Stuffed Crust Veggie Lovers,Pizza,Cholesterol,0,192 grams
19,Pizza Hut,P Hut Thin N Crispy Meat Lover s,Pizza,Total Fat,0,116 grams
19,Subway,Subway Classic Italian BMT Salad,Salads,Total Fat,0,312 grams
19,Subway,Subway Cold Cut Trio,Sandwiches,Protein,0,254 grams
19,Taco Bell,T Bell Breakfast Quesadilla with bacon,Breakfast,Protein,0,6 ounces
19,Taco Bell,T Bell Burrito Supreme,Burritos,Total Fat,0,9 ounces
19,Taco Bell,T Bell Chicken Fajita Wrap,Fajitas,Protein,0,8 ounces
19,Taco Bell,T Bell Chicken Quesadilla,Other,Total Fat,0,6 ounces
19,Taco Bell,T Bell Grilled Chicken Burrito,Burritos,Protein,0,7 ounces
19,Taco Bell,T Bell Veggie Fajita Wrap,Fajitas,Total Fat,0,8 ounces
19,Wendys,Wendys Chicken Caesar Pita,Sandwiches,Total Fat,0,237 grams
19,Wendys,Wendys Medium French Fries,Sides,Total Fat,0,130 grams
19,Wendys,Wendys Taco Salad,Salads,Total Fat,0,468 grams
20,Arbys,Arbys Broccoli n Cheddar Potato,Sides,Total Fat,0,447 grams
20,Arbys,Arbys Chicken Fingers,Sides,Carbs,0,102 grams
20,Arbys,Arbys Chicken Noodle Soup,Soups,Cholesterol,0,227 grams
20,Arbys,Arbys Ham n Cheese Melt,Sandwiches,Protein,0,141 grams
20,Arbys,Arbys Peanut Butter Cup Polar Swirl,Desserts,Protein,0,329 grams
20,Arbys,Arbys Potato Cakes,Sides,Carbs,0,85 grams
20,Arbys,Arbys Potato Soup,Soups,Cholesterol,0,227 grams
20,Arbys,Arbys Regular Roast Beef,Sandwiches,Total Fat,0,154 grams
20,Arbys,Arbys Roast Beef & Havarti Panini,Sandwiches,Saturated Fat,0,423 grams
20,Arbys,Arbys Roast Chicken Salad,Salads,Protein,0,408 grams
20,Arbys,Arbys Roast Turkey Deluxe,Sandwiches,Protein,0,195 grams
20,Arbys,Arbys Wisconsin Cheese Soup,Soups,Carbs,0,227 grams
20,Baskin Robbins,Bask Rob Aloha Berry Banana (hard),Ice Cream,Calories from Fat,0,16 ounces
20,Baskin Robbins,Bask Rob Rainbow Sherbet,Ice Cream,Calories from Fat,0,4 ounces
20,Blimpies,Blimpies Roast Beef,Sandwiches,Cholesterol,0,241 grams
20,Boston Market,Bos Mkt Baked Italian Pasta,Sides,Carbs,0,170 grams
20,Boston Market,Bos Mkt BBQ Baked Beans,Sides,Sugars,0,201 grams
20,Boston Market,Bos Mkt Caesar Salad without dressing,Salads,Cholesterol,0,225 grams
20,Boston Market,Bos Mkt Cole Slaw,Sides,Cholesterol,0,184 grams
20,Boston Market,Bos Mkt Creamed Spinach,Sides,Total Fat,0,181 grams
20,Boston Market,Bos Mkt Green Bean Casserole,Sides,Cholesterol,0,170 grams
20,Boston Market,Bos Mkt Ham & Turkey Club cheese,Other,Saturated Fat,0,379 grams
20,Boston Market,Bos Mkt Ham Sandwich with cheese,Other,Fiber,0,750
20,Boston Market,Bos Mkt New Potatoes,Sides,Calories from Fat,0,131 grams
20,Burger King,BK Biscuit with sausage egg cheese,Breakfast,Protein,0,189 grams
20,Burger King,BK Chicken Tenders (8 pieces),Sides,Carbs,0,123 grams
20,Burger King,BK Cini-minis,Breakfast,Sugars,0,108 grams
20,Burger King,BK Double Whopper,Sandwiches,Saturated Fat,0,353 grams
20,Burger King,BK French Toast Sticks,Breakfast,Total Fat,0,112 grams
20,Burger King,BK Small Vanilla Shake,Desserts,Cholesterol,0,305 grams
20,Burger King,BK Whopper Jr,Sandwiches,Protein,0,172 grams
20,Dairy Queen,DQ Cheeseburger,Sandwiches,Protein,0,152 grams
20,Dairy Queen,DQ Chix Breast Fillet Sandwich,Other,Total Fat,0,191 grams
20,Dairy Queen,DQ Lemon DQ Freezer,Desserts,Carbs,0,92 grams
20,Dairy Queen,DQ Lemon DQ Freezer,Desserts,Sugars,0,92 grams
20,Dairy Queen,DQ M & M s DQ Treatzza Pizza (one eigth),Desserts,Sugars,0,68 grams
20,Dairy Queen,DQ Medium Chocolate Shake,Desserts,Total Fat,0,539 grams
20,Dairy Queen,DQ Medium Heath Breeze,Desserts,Cholesterol,0,404 grams
20,Dairy Queen,DQ Small Chocolate Cone,Desserts,Cholesterol,0,142 grams
20,Dairy Queen,DQ Small Chocolate Sundae,Desserts,Cholesterol,0,163 grams
20,Dairy Queen,DQ Small Dipped Cone,Desserts,Cholesterol,0,156 grams
20,Dairy Queen,DQ Small Misty Slush,Desserts,Sodium,0,454 grams
20,Dairy Queen,DQ Small Vanilla Cone,Desserts,Cholesterol,0,142 grams
20,Dominos,Dominos Lg Deep Dish Cheese Pizza,Pizza,Total Fat,0,173 grams
20,Hardees,Hardees Ham Biscuit,Breakfast,Total Fat,0,109 grams
20,Hardees,Hardees Omelet Biscuit,Breakfast,Protein,0,150 grams
20,Hardees,Hardees Small Cole Slaw,Sides,Total Fat,0,113 grams
20,Hardees,Hardees Twist Cone,Desserts,Calories from Fat,0,118 grams
20,Hardees,Hardees Vanilla Shake,Desserts,Cholesterol,0,349 grams
20,KFC,KFC Biscuit (1),Sides,Carbs,0,56 grams
20,KFC,KFC Cole Slaw,Sides,Sugars,0,142 grams
20,McDonalds,McD Bacon Egg & Cheese McGriddles,Breakfast,Protein,0,5.9 oz (168 g)
20,McDonalds,McD Chicken Selects Premium Breast Strips (3 pc),Chicken McNuggets and Selects,Total Fat,0,4.7 oz (133 g)
20,McDonalds,McD Fruit n Yogurt Parfait,Desserts,Calories from Fat,0,5.3 oz (149 g)
20,McDonalds,McD Hotcakes (margarine 2 pats & syrup),Breakfast,Cholesterol,0,8 oz (228 g)
20,McDonalds,McD Kiddie Cone,Desserts,Sodium,0,1 oz (29 g)
20,McDonalds,McD McFlurry with M&MS Candies (12 fl oz cup),Desserts,Total Fat,0,12.3 oz (348 g)
20,McDonalds,McD Newmans Own Creamy Caesar Dressing,Salads,Cholesterol,0,2 fl oz (59 mL)
20,McDonalds,McD Newmans Own Ranch Dressing,Salads,Cholesterol,0,2 fl oz (59 mL)
20,McDonalds,McD Sausage McMuffin with Egg,Breakfast,Protein,0,5.8 oz (164 g)
20,McDonalds,McD Tangy Honey Mustard Sauce,Chicken McNuggets and Selects,Calories from Fat,0,1.5 oz (43 g)
20,Papa Johns,Pa Johns Cheesesticks (2),Sides,Carbs,0,60 grams
20,Papa Johns,Pa Johns Thin Crust The Works Pizza,Pizza,Total Fat,0,144 grams
20,Pizza Hut,P Hut Bread Stick (1),Sides,Carbs,0,38 grams
20,Pizza Hut,P Hut Hand Tossed Ham Pizza,Pizza,Cholesterol,0,118 grams
20,Pizza Hut,P Hut Hand Tossed Pepperoni,Pizza,Cholesterol,0,116 grams
20,Pizza Hut,P Hut Hand Tossed Supreme Pizza,Pizza,Cholesterol,0,129 grams
20,Pizza Hut,P Hut Large Edge Meaty Pizza,Pizza,Cholesterol,0,58 grams
20,Pizza Hut,P Hut Pan Beef Pizza,Pizza,Cholesterol,0,123 grams
20,Pizza Hut,P Hut Pan Italian Sausage Pizza,Pizza,Total Fat,0,123 grams
20,Pizza Hut,P Hut Pan Pepperoni Lovers Pizza,Pizza,Cholesterol,0,122 grams
20,Pizza Hut,P Hut Pan Pork Pizza,Pizza,Cholesterol,0,123 grams
20,Pizza Hut,P Hut Pan Supreme Pizza,Pizza,Cholesterol,0,133 grams
20,Pizza Hut,P Hut Sicilian Pepperoni Lovers Pizza,Pizza,Cholesterol,0,125 grams
20,Pizza Hut,P Hut Sicilian Pork Topping Pizza,Pizza,Cholesterol,0,125 grams
20,Pizza Hut,P Hut Sicilian Super Supreme Pizza,Pizza,Cholesterol,0,142 grams
20,Pizza Hut,P Hut Stuffed Crust Veggie Lovers,Pizza,Protein,0,192 grams
20,Pizza Hut,P Hut Thin N Crispy Chix Supreme,Pizza,Cholesterol,0,113 grams
20,Pizza Hut,P Hut Thin N Crispy Pepperoni,Pizza,Cholesterol,0,97 grams
20,Pizza Hut,P Hut Thin N Crispy Supreme,Pizza,Cholesterol,0,117 grams
20,Subway,Subway Cold Cut Trio,Sandwiches,Total Fat,0,254 grams
20,Subway,Subway Honey Mustard Sauce,Sauces,Calories,0,1 tblsp
20,Subway,Subway Meatball Salad,Salads,Total Fat,0,346 grams
20,Subway,Subway Roast Beef,Sandwiches,Cholesterol,0,220 grams
20,Subway,Subway Roast Beef Salad,Salads,Cholesterol,0,290 grams
20,Taco Bell,T Bell Big Chicken Burrito Supreme,Burritos,Total Fat,0,9 ounces
20,Taco Bell,T Bell Chicken Fajita Wrap,Fajitas,Total Fat,0,8 ounces
20,Taco Bell,T Bell Choco Taco Ice Cream Dessert,Other,Cholesterol,0,4 ounces
20,Taco Bell,T Bell Gordita Santa Fe with grilled steak,Gorditas,Total Fat,0,5.5 ounces
20,Taco Bell,T Bell Gordita SantaFe with grilled chix,Gorditas,Total Fat,0,5.5 ounces
20,Taco Bell,T Bell Grilled Steak Soft Taco,Tacos,Carbs,0,4.5 ounces
20,Taco Bell,T Bell Nachos Bellgrande,Other,Protein,0,11 ounces
20,Taco Bell,T Bell Steak Fajita Wrap,Fajitas,Protein,0,8 ounces
20,Taco Bell,T Bell Veggie Fajita Wrap,Fajitas,Cholesterol,0,8 ounces
20,Taco Bell,T Bell Veggie Fajita Wrap Supreme,Fajitas,Protein,0,9 ounces
20,Wendys,Wendys Chili & Cheese Potato,Sides,Protein,0,439 grams
20,Wendys,Wendys Classic Greek Pita,Sandwiches,Total Fat,0,234 grams
20,Wendys,Wendys Garden Ranch Chicken Pita,Sandwiches,Total Fat,0,283 grams
20,Wendys,Wendys Jr Bacon Cheeseburger,Sandwiches,Protein,0,166 grams
20,Wendys,Wendys Jr Bacon Cheeseburger,Sandwiches,Total Fat,0,166 grams
20,Wendys,Wendys Single Hamburger with everything,Sandwiches,Total Fat,0,219 grams
20,Wendys,Wendys Sour Cream & Chives Potato,Sides,Cholesterol,0,312 grams
21,Arbys,Arbys French Toastix with syrup,Breakfast,Total Fat,0,164 grams
21,Blimpies,Blimpies Chicken Fajita,Sandwiches,Protein,0,278 grams
21,Blimpies,Blimpies Tuna,Sandwiches,Protein,0,290 grams
21,Boston Market,Bos Mkt 1-4 Dark Meat Chicken with skin,Chicken,Total Fat,0,125 grams
21,Boston Market,Bos Mkt Meat Loaf Sandwich no cheese,Other,Sugars,0,351 grams
21,Boston Market,Bos Mkt Meat Loaf Sandwich no cheese,Other,Total Fat,0,351 grams
21,Boston Market,Bos Mkt Meat Loaf Sandwich with cheese,Other,Sugars,0,383 grams
21,Dairy Queen,DQ Chili n Cheese Dog,Other,Total Fat,0,142 grams
21,Dairy Queen,DQ Chocolate Dilly Bar,Desserts,Carbs,0,85 grams
21,Dairy Queen,DQ Nonfat Frozen Yogurt,Desserts,Carbs,0,85 grams
21,Dairy Queen,DQ Starkiss,Desserts,Carbs,0,85 grams
21,Dairy Queen,DQ Starkiss,Desserts,Sugars,0,85 grams
21,Hardees,Hardees Biscuit,Breakfast,Total Fat,0,83 grams
21,Hardees,Hardees Jelly Biscuit,Breakfast,Total Fat,0,100 grams
21,Hardees,Hardees Large French Fries,Sides,Total Fat,0,150 grams
21,KFC,KFC Cole Slaw,Sides,Carbs,0,142 grams
21,KFC,KFC Extra Crispy Thigh,Chicken,Protein,0,118 grams
21,KFC,KFC Macaroni & Cheese,Sides,Carbs,0,153 grams
21,McDonalds,McD Bacon Egg & Cheese McGriddles,Breakfast,Total Fat,0,5.9 oz (168 g)
21,McDonalds,McD Creamy Ranch Sauce,Chicken McNuggets and Selects,Total Fat,0,1.5 oz (43 g)
21,McDonalds,McD Fruit n Yogurt Parfait,Desserts,Sugars,0,5.3 oz (149 g)
21,McDonalds,McD Sausage Egg & Cheese McGriddles,Breakfast,Protein,0,7 oz (199 g)
21,McDonalds,McD Sausage McMuffin,Breakfast,Total Fat,0,4 oz (114 g)
21,Papa Johns,Pa Johns Original Crust Cheese Pizza,Pizza,Cholesterol,0,129 grams
21,Papa Johns,Pa Johns Thin Crust Cheese Pizza,Pizza,Cholesterol,0,93 grams
21,Pizza Hut,P Hut Cavatini Pasta,Other,Protein,0,357 grams
21,Pizza Hut,P Hut Ham & Cheese Sandwich,Other,Total Fat,0,276 grams
21,Pizza Hut,P Hut Pan Meat Lovers Pizza,Pizza,Total Fat,0,133 grams
21,Pizza Hut,P Hut Stuffed Crust Pepperoni Pizza,Pizza,Protein,0,164 grams
21,Pizza Hut,P Hut Stuffed Crust Pork Pizza,Pizza,Total Fat,0,172 grams
21,Pizza Hut,P Hut Thin N Crispy Ham Pizza,Pizza,Carbs,0,82 grams
21,Pizza Hut,P Hut Thin N Crispy Pepperoni,Pizza,Carbs,0,81 grams
21,Subway,Subway Italian BMT,Sandwiches,Protein,0,250 grams
21,Subway,Subway Spicy Italian,Sandwiches,Protein,0,239 grams
21,Subway,Subway Tuna with light mayo,Sandwiches,Total Fat,0,252 grams
21,Taco Bell,T Bell Breakfast Cheese Quesadilla,Breakfast,Total Fat,0,5.5 ounces
21,Taco Bell,T Bell Gordita Baja beef,Gorditas,Total Fat,0,5.5 ounces
21,Taco Bell,T Bell Grilled Chicken Soft Taco,Tacos,Carbs,0,4.5 ounces
21,Taco Bell,T Bell Soft Taco,Tacos,Carbs,0,3.5 ounces
21,Taco Bell,T Bell Steak Fajita Wrap,Fajitas,Total Fat,0,8 ounces
21,Taco Bell,T Bell Steak Fajita Wrap Supreme,Fajitas,Protein,0,9 ounces
21,Wendys,Wendys Chicken Club Sandwich,Sandwiches,Total Fat,0,216 grams
21,Wendys,Wendys Small Chili,Sides,Carbs,0,227 grams
22,Arbys,Arbys French Dip Sub Roll,Sandwiches,Total Fat,0,195 grams
22,Arbys,Arbys Heath Polar Swirl,Desserts,Total Fat,0,329 grams
22,Arbys,Arbys Oreo Polar Swirl,Desserts,Total Fat,0,329 grams
22,Arbys,Arbys Roast Chicken Deluxe,Sandwiches,Total Fat,0,216 grams
22,Arbys,Arbys Roast Chicken Santa Fe,Sandwiches,Total Fat,0,182 grams
22,Blimpies,Blimpies Italian Meatball,Sandwiches,Total Fat,0,223 grams
22,Boston Market,Bos Mkt 1-4 Dark Meat Chicken no skin,Chicken,Protein,0,95 grams
22,Boston Market,Bos Mkt Meat Loaf Brown Gravy,Other,Total Fat,0,198 grams
22,Burger King,BK Biscuit with egg,Breakfast,Total Fat,0,132 grams
22,Burger King,BK Cheeseburger,Sandwiches,Protein,0,141 grams
22,Burger King,BK Chicken Tenders (8 pieces),Sides,Protein,0,123 grams
22,Burger King,BK Whopper Jr with cheese,Sandwiches,Protein,0,171 grams
22,Dairy Queen,DQ Chili n Cheese Dog,Other,Carbs,0,142 grams
22,Dairy Queen,DQ Chocolate Soft Serve,Desserts,Carbs,0,94 grams
22,Dairy Queen,DQ Fudge Cake Supreme,Desserts,Saturated Fat,0,318 grams
22,Dairy Queen,DQ Medium Chocolate Malt,Desserts,Total Fat,0,567 grams
22,Dairy Queen,DQ Vanilla Soft Serve,Desserts,Carbs,0,94 grams
22,Hardees,Hardees Country Ham Biscuit,Breakfast,Total Fat,0,103 grams
22,Hardees,Hardees Frisco Breakfast Sandwich,Breakfast,Protein,0,187 grams
22,Hardees,Hardees Frisco Breakfast Sandwich,Breakfast,Total Fat,0,187 grams
22,KFC,KFC Original Recipe Chix Sandwich,Chicken,Total Fat,0,200 grams
22,KFC,KFC Spicy Buffalo Strips,Chicken,Carbs,0,120 grams
22,KFC,KFC Spicy Buffalo Strips,Chicken,Protein,0,120 grams
22,KFC,KFC Tender Roast Drumstick no skin,Chicken,Calories from Fat,0,38 grams
22,McDonalds,McD Apple Dippers with Low Fat Caramel Dip,Desserts,Carbs,0,3.2 oz (89 g)
22,McDonalds,McD Chocolate Chip Cookie,Desserts,Carbs,0,1 cookie (33 g)
22,McDonalds,McD McChicken,Sandwiches,Total Fat,0,5.2 oz (147 g)
22,McDonalds,McD Oatmeal Raisin Cookie,Desserts,Carbs,0,1 cookie (33 g)
22,McDonalds,McD Sausage McGriddles,Breakfast,Total Fat,0,4.7 oz (135 g)
22,McDonalds,McD Sugar Cookie,Desserts,Carbs,0,1 cookie (33 g)
22,Papa Johns,Pa Johns Thin Crust All The Meats Pizza,Pizza,Carbs,0,135 grams
22,Papa Johns,Pa Johns Thin Crust Cheese Pizza,Pizza,Carbs,0,93 grams
22,Papa Johns,Pa Johns Thin Crust Pepperoni Pizza,Pizza,Carbs,0,96 grams
22,Papa Johns,Pa Johns Thin Crust Sausage Pizza,Pizza,Carbs,0,108 grams
22,Pizza Hut,P Hut Hot Buffalo Wings (4),Other,Protein,0,87 grams
22,Pizza Hut,P Hut Stuffed Crust Beef Pizza,Pizza,Total Fat,0,172 grams
22,Pizza Hut,P Hut Stuffed Crust Cheese Pizza,Pizza,Protein,0,162 grams
22,Pizza Hut,P Hut Stuffed Crust Ham Pizza,Pizza,Total Fat,0,162 grams
22,Pizza Hut,P Hut Stuffed Crust Italian Sausage,Pizza,Protein,0,172 grams
22,Pizza Hut,P Hut Stuffed Crust Pork Pizza,Pizza,Protein,0,172 grams
22,Pizza Hut,P Hut Thin N Crispy Beef Pizza,Pizza,Carbs,0,106 grams
22,Pizza Hut,P Hut Thin N Crispy Cheese Pizza,Pizza,Carbs,0,85 grams
22,Pizza Hut,P Hut Thin N Crispy Itl n Sausage,Pizza,Carbs,0,106 grams
22,Pizza Hut,P Hut Thin N Crispy Meat Lover s,Pizza,Carbs,0,116 grams
22,Pizza Hut,P Hut Thin N Crispy Pepperoni,Pizza,Carbs,0,97 grams
22,Pizza Hut,P Hut Thin N Crispy Pork Pizza,Pizza,Carbs,0,106 grams
22,Subway,Subway Asiago Ceasar Chicken,Sandwiches,Protein,0,244 grams
22,Subway,Subway Asiago Ceasar Wrap,Sandwiches,Protein,0,244 grams
22,Subway,Subway Honey Mustard Melt,Sandwiches,Protein,0,258 grams
22,Subway,Subway Spicy Italian,Sandwiches,Calories from Fat,0,239 grams
22,Subway,Subway Steak & Cheese,Sandwiches,Protein,0,245 grams
22,Subway,Subway Subway Club,Sandwiches,Protein,0,253 grams
22,Subway,Subway Subway Melt,Sandwiches,Protein,0,256 grams
22,Taco Bell,T Bell 7-Layer Burrito,Burritos,Total Fat,0,10 ounces
22,Taco Bell,T Bell Grande Breakfast Burrito,Breakfast,Total Fat,0,6.25 ounces
22,Taco Bell,T Bell MexiMelt,Other,Carbs,0,4.75 ounces
22,Taco Bell,T Bell Taco Salad & Salsa no shell,Other,Total Fat,0,16.5 ounces
22,Wendys,Wendys Grilled Chicken Salad,Salads,Protein,0,338 grams
23,Arbys,Arbys Cheesecake (plain),Desserts,Carbs,0,87 grams
23,Arbys,Arbys Cheesecake (plain),Desserts,Total Fat,0,87 grams
23,Arbys,Arbys Fish Fillet,Sandwiches,Protein,0,220 grams
23,Arbys,Arbys Grilled Chicken BBQ,Sandwiches,Protein,0,201 grams
23,Arbys,Arbys Light Roast Chicken Delux,Sandwiches,Protein,0,195 grams
23,Arbys,Arbys Potato Soup,Soups,Carbs,0,227 grams
23,Arbys,Arbys Regular Roast Beef,Sandwiches,Protein,0,154 grams
23,Arbys,Arbys Side Salad,Salads,Calories,0,142 grams
23,Baskin Robbins,Bask Rob Just Peachy Smoothie (soft),Smoothie,Sugars,0,16 ounces
23,Baskin Robbins,Bask Rob Vanilla Ice Cream,Ice Cream,Sugars,0,4 ounces
23,Blimpies,Blimpies Cheese Trio,Sandwiches,Total Fat,0,233 grams
23,Blimpies,Blimpies Italian Meatball,Sandwiches,Protein,0,223 grams
23,Boston Market,Bos Mkt Cinnamon Apple Pie,Sides,Total Fat,0,136 grams
23,Burger King,BK Bacon Cheeseburger,Sandwiches,Total Fat,0,149 grams
23,Burger King,BK Cini-minis,Breakfast,Total Fat,0,108 grams
23,Burger King,BK Dutch Apple Pie,Desserts,Sugars,0,113 grams
23,Burger King,BK Small Hash Brown Rounds,Breakfast,Carbs,0,75 grams
23,Dairy Queen,DQ Medium Chocolate Cookie Blizzard,Desserts,Total Fat,0,326 grams
23,Dairy Queen,DQ Medium French Fries,Sides,Total Fat,0,141 grams
23,Dominos,Dominos 6 inch Deep Dish Pizza,Pizza,Protein,0,215 grams
23,Dominos,Dominos Lg Hand Tossed Cheese Pizza,Pizza,Cholesterol,0,159 grams
23,Dominos,Dominos Lg Thin Crust Pizza,Pizza,Cholesterol,0,106 grams
23,Hardees,Hardees Chicken Fillet Sandwich,Sandwiches,Total Fat,0,196 grams
23,Hardees,Hardees Chicken Wing,Other,Carbs,0,66 grams
23,Hardees,Hardees Grilled Chicken Sandwich,Sandwiches,Protein,0,175 grams
23,KFC,KFC Hot & Spicy Breast,Chicken,Carbs,0,180 grams
23,KFC,KFC Potato Salad,Sides,Carbs,0,160 grams
23,McDonalds,McD Bacon Ranch Salad with Crispy Chicken,Salads,Carbs,0,11.2 oz (316 g)
23,McDonalds,McD Caesar Salad with Crispy Chicken,Salads,Carbs,0,10.8 oz (306 g)
23,McDonalds,McD California Cobb Salad with Crispy Chicken,Salads,Carbs,0,11.7 oz (331 g)
23,McDonalds,McD Chicken Selects Premium Breast Strips (3 pc),Chicken McNuggets and Selects,Protein,0,4.7 oz (133 g)
23,McDonalds,McD Crispy Chicken,Sandwiches,Total Fat,0,7.7 oz (219 g)
23,McDonalds,McD Double Cheeseburger,Sandwiches,Total Fat,0,6.1 oz (173 g)
23,Papa Johns,Pa Johns Thin Crust The Works Pizza,Pizza,Carbs,0,144 grams
23,Pizza Hut,P Hut Mild Buffalo Wings (5),Other,Protein,0,84 grams
23,Pizza Hut,P Hut Spaghetti with Meat Sauce,Other,Protein,0,467 grams
23,Pizza Hut,P Hut Stuffed Crust Beef Pizza,Pizza,Protein,0,172 grams
23,Pizza Hut,P Hut Stuffed Crust Italian Sausage,Pizza,Total Fat,0,172 grams
23,Pizza Hut,P Hut Stuffed Crust Supreme Pizza,Pizza,Total Fat,0,196 grams
23,Pizza Hut,P Hut Thin N Crispy Chix Supreme,Pizza,Carbs,0,113 grams
23,Pizza Hut,P Hut Thin N Crispy Super Supreme,Pizza,Carbs,0,130 grams
23,Pizza Hut,P Hut Thin N Crispy Supreme,Pizza,Carbs,0,117 grams
23,Subway,Subway Meatball,Sandwiches,Protein,0,284 grams
23,Subway,Subway Southwest Steak & Chicken,Sandwiches,Protein,0,255 grams
23,Subway,Subway Steak & Cheese,Sandwiches,Protein,0,253 grams
23,Subway,Subway Turkey Breast & Bacon,Sandwiches,Cholesterol,0,288 grams
23,Subway,Subway Turkey Breast & Ham,Sandwiches,Cholesterol,0,229 grams
23,Subway,Subway Turkey Breast & Ham Salad,Salads,Cholesterol,0,299 grams
23,Taco Bell,T Bell Big Beef Burrito Supreme,Burritos,Total Fat,0,10.5 ounces
23,Taco Bell,T Bell Gordita Santa Fe with beef,Gorditas,Total Fat,0,5.5 ounces
23,Taco Bell,T Bell Mexican Rice,Other,Carbs,0,4.75 ounces
23,Wendys,Wendys Biggie French Fries,Sides,Total Fat,0,159 grams
23,Wendys,Wendys Cheese Potato,Sides,Total Fat,0,383 grams
23,Wendys,Wendys Large Chili,Sides,Protein,0,340 grams
23,Wendys,Wendys Soft breadstick,Sides,Carbs,0,44 grams
24,Arbys,Arbys Baked Potato sour cream,Sides,Total Fat,0,397 grams
24,Arbys,Arbys Ham n Cheese,Sandwiches,Protein,0,169 grams
24,Arbys,Arbys Peanut Butter Cup Polar Swirl,Desserts,Total Fat,0,329 grams
